VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundFile,SoundMST_File,GS_File,SoundCorrect,Correct2,SoundType,,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Chomp_C.wav,,2,2,SIMILAR,,C,,,2,1,0.441385,0,101,101,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Siren_A.wav,,2,2,SIMILAR,,C,,,1,0,0.336725,0,102,102,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Thunder_A.wav,,2,3,NEW,,C,,,2,1,0.81153,0,103,103,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Cat_A.wav,,1,1,OLD,,C,,,1,1,0.751115,0,104,104,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Snore_C.wav,,2,3,NEW,,C,,,2,1,0.43571,0,105,105,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Cup.wav,,1,1,OLD,,C,,,1,1,0.484935,0,106,106,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Baby_F.wav,,2,3,NEW,,C,,,2,1,0.385545,0,107,107,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Droplet_B.wav,,1,1,OLD,,C,,,1,1,0.479285,0,108,108,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/DialTone.wav,,2,3,NEW,,C,,,2,1,0.910865,0,109,109,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Clap_C.wav,,2,2,SIMILAR,,C,,,1,0,0.35775,0,110,110,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Heartbeat.wav,,2,3,NEW,,C,,,2,1,0.598785,0,111,111,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Guitar_B.wav,,1,1,OLD,,C,,,1,1,0.29525,0,112,112,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Typing.wav,,2,3,NEW,,C,,,2,1,0.33492,0,113,113,113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Mosquito_B.wav,,1,1,OLD,,C,,,1,1,0.318595,0,114,114,114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,,2,3,NEW,,C,,,2,1,0.55561,0,115,115,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/ManWhistle.wav,,1,1,OLD,,C,,,1,1,0.41866,0,116,116,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Steam.wav,,2,3,NEW,,C,,,2,1,0.56798,0,117,117,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Baby_E.wav,,2,2,SIMILAR,,C,,,1,0,0.36901,0,118,118,118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Bagpipe.wav,,1,1,OLD,,C,,,1,1,0.805915,0,119,119,119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Cough_E.wav,,2,2,SIMILAR,,C,,,1,0,0.43245,0,120,120,120,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,,1,1,OLD,,C,,,1,1,0.34442,0,121,121,121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/DialTone.wav,,1,1,OLD,,C,,,1,1,0.484815,0,122,122,122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Thunder_A.wav,,1,1,OLD,,C,,,1,1,0.33629,0,123,123,123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Typing.wav,,1,1,OLD,,C,,,1,1,0.345325,0,124,124,124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Snore_E.wav,,2,2,SIMILAR,,C,,,1,0,0.36836,0,125,125,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Heartbeat.wav,,1,1,OLD,,C,,,1,1,0.32416,0,126,126,126,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Steam.wav,,1,1,OLD,,C,,,1,1,0.33386,0,127,127,127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,11.6956,burgers,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,space,33.831585,,,,,space,4.09754,,,,,,,,,Training/FO_YI_LAY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,16.06339,space,5.51385,2,1,3.397765,0,0,0,0,1,NEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,Training/FO_YI_LAY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.793905,0,1,1,1,1,OLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,Training/YO_BU_JAY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.795545,0,2,2,2,1,NEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,Training/JAY_YO_BU.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.792325,0,3,3,3,1,SIMILAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,Training/FO_YI_LAY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.721795,0,4,4,4,1,OLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/HO_NAY_VA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.964955,2,1,1.417885,0,0,0,0,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/LU_HAI_BO.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.49993,0,1,1,1,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.186565,0,2,2,2,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.15162,0,3,3,3,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DA_CHU_VAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.451925,0,4,4,4,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/CHU_LA_PAY.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.468025,0,5,5,5,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.535745,0,6,6,6,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.80188,0,7,7,7,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/VAI_HO_LA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.40106,0,8,8,8,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAY_LI_BA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.549315,0,9,9,9,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.937165,0,10,10,10,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/LA_ZAY_CHAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.836295,0,11,11,11,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.236335,0,12,12,12,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/WAI_NA_VU.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.454465,0,13,13,13,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.78626,0,14,14,14,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.534235,0,15,15,15,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.36198,0,16,16,16,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/VU_NA_WAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.51845,0,17,17,17,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.335105,0,18,18,18,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.679915,0,19,19,19,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAY_MO_PU.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.151195,0,20,20,20,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.41704,0,21,21,21,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/NU_CHAY_SO.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.60153,0,22,22,22,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/VU_WAI_NA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1.069985,0,23,23,23,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.084205,0,24,24,24,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
