VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,Age,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundMST_File,SoundCorrect,Correct2,SoundType,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,GS_File,GS_Type,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,TestWords/WAI_RO_JU.wav,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,1.161,0,99,99,99,1,2,NEW,NEW,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SyllableCheck/TI.wav,,,,,,,,,,,,,,,,return,12.827,Blue,space,6.634,1,1,5.25,0,0,0,0,1,TI,TEE,DEE,SEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SyllableCheck/KAY.wav,,,,,,,,,,,,,,,,,,,,,2,1,2.995,0,1,1,2,1,KAY,KEE,KAY,HAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SyllableCheck/BA.wav,,,,,,,,,,,,,,,,,,,,,3,1,1.825,0,2,2,4,1,BA,PA,BEE,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SyllableCheck/FU.wav,,,,,,,,,,,,,,,,,,,,,3,1,1.577,0,3,3,3,1,FU,VU,FO,FU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SyllableCheck/SU.wav,,,,,,,,,,,,,,,,,,,,,2,1,1.93,0,4,4,1,1,SU,SO,SU,ZU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,space,13.645,,,,,space,4.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.575,space,8.629,2,1,3.928,0,0,0,0,1,Practice/Seagull_A.wav,2,3,NEW,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.939,0,1,1,1,1,Practice/Skid_B.wav,2,3,NEW,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.754,0,2,2,2,1,Practice/Seagull_A.wav,1,1,OLD,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.703,0,3,3,3,1,Practice/Gargle_A.wav,2,3,NEW,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.536,0,4,4,4,1,Practice/Gargle_B.wav,2,2,SIMILAR,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/ManWhistle.wav,2,3,NEW,B,space,4.281,2,1,0.684,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Siren_E.wav,2,3,NEW,B,,,2,1,0.12,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Footsteps_C.wav,2,3,NEW,B,,,2,1,0.723,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,2,3,NEW,B,,,2,1,0.678,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Phone_D.wav,2,3,NEW,B,,,2,1,0.505,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Cup.wav,2,3,NEW,B,,,2,1,0.538,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Bowlingpins.wav,2,3,NEW,B,,,2,1,0.512,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Bird_C.wav,2,3,NEW,B,,,2,1,0.625,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/HairDryer_A.wav,2,3,NEW,B,,,2,1,0.59,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Faucet_A.wav,2,3,NEW,B,,,2,1,0.627,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Siren_A.wav,2,2,SIMILAR,B,,,2,1,0.472,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Laugh_A.wav,2,3,NEW,B,,,2,1,0.773,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/ManWhistle.wav,1,1,OLD,B,,,2,0,0.606,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Cow.wav,2,3,NEW,B,,,2,1,0.54,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Cough_C.wav,2,3,NEW,B,,,2,1,0.489,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Phone_E.wav,2,2,SIMILAR,B,,,2,1,0.741,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Chime_B.wav,2,3,NEW,B,,,2,1,0.505,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Footsteps_F.wav,2,2,SIMILAR,B,,,2,1,0.588,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Toilet_B.wav,2,3,NEW,B,,,2,1,0.471,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Piano_D.wav,2,3,NEW,B,,,2,1,0.437,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Cup.wav,1,1,OLD,B,,,1,1,0.572,0,20,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/HairDryer_A.wav,1,1,OLD,B,,,1,1,0.526,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Thunder_A.wav,2,3,NEW,B,,,2,1,0.509,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,1,1,OLD,B,,,1,1,0.823,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Whistle_B.wav,2,3,NEW,B,,,2,1,0.472,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Bird_A.wav,2,2,SIMILAR,B,,,2,1,0.59,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Dog_H.wav,2,3,NEW,B,,,2,1,0.545,0,26,26,26,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Bowlingpins.wav,1,1,OLD,B,,,1,1,0.557,0,27,27,27,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Fireworks.wav,2,3,NEW,B,,,2,1,0.494,0,28,28,28,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Cow.wav,1,1,OLD,B,,,1,1,1.04,0,29,29,29,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Snore_C.wav,2,3,NEW,B,,,2,1,0.822,0,30,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Faucet_C.wav,2,2,SIMILAR,B,,,2,1,0.639,0,31,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Chime_A.wav,2,2,SIMILAR,B,,,1,0,0.422,0,32,32,32,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Cough_E.wav,2,2,SIMILAR,B,,,2,1,0.64,0,33,33,33,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Heartbeat.wav,2,3,NEW,B,,,2,1,0.505,0,34,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Laugh_D.wav,2,2,SIMILAR,B,,,2,1,0.477,0,35,35,35,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Cello.wav,2,3,NEW,B,,,2,1,0.488,0,36,36,36,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Piano_D.wav,1,1,OLD,B,,,1,1,0.946,0,37,37,37,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Clap_B.wav,2,3,NEW,B,,,2,1,0.574,0,38,38,38,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Bagpipe.wav,2,3,NEW,B,,,2,1,0.494,0,39,39,39,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Growl_G.wav,2,3,NEW,B,,,2,1,0.591,0,40,40,40,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,2,3,NEW,B,,,2,1,0.907,0,41,41,41,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Toilet_B.wav,1,1,OLD,B,,,1,1,0.572,0,42,42,42,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Hammer_A.wav,2,3,NEW,B,,,2,1,0.504,0,43,43,43,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Goat_B.wav,2,3,NEW,B,,,2,1,0.489,0,44,44,44,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Coin_D.wav,2,3,NEW,B,,,2,1,0.506,0,45,45,45,1,,,,,,,,,,,,,,,,,,,,,,,,
