VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,Age,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundMST_File,SoundCorrect,Correct2,SoundType,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,GS_File,GS_Type,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Cuckoo_A.wav,1,1,OLD,C,,,2,0,1.155,0,97,97,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Wind_B.wav,1,1,OLD,C,,,2,0,0.551,0,98,98,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Cough_C.wav,2,3,NEW,C,,,2,1,0.636,0,99,99,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/ManWhistle.wav,2,3,NEW,C,,,2,1,0.585,0,100,100,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Chomp_C.wav,2,2,SIMILAR,C,,,2,1,0.701,0,101,101,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Siren_A.wav,2,2,SIMILAR,C,,,2,1,0.69,0,102,102,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Thunder_A.wav,2,3,NEW,C,,,2,1,0.709,0,103,103,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Cat_A.wav,1,1,OLD,C,,,1,1,0.627,0,104,104,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Snore_C.wav,2,3,NEW,C,,,2,1,0.656,0,105,105,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Cup.wav,1,1,OLD,C,,,1,1,2.439,0,106,106,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Baby_F.wav,2,3,NEW,C,,,2,1,0.434,0,107,107,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Droplet_B.wav,1,1,OLD,C,,,2,0,3.869,0,108,108,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/DialTone.wav,2,3,NEW,C,,,2,1,0.791,0,109,109,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Clap_C.wav,2,2,SIMILAR,C,,,1,0,4.94,0,110,110,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Heartbeat.wav,2,3,NEW,C,,,2,1,1.184,0,111,111,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Guitar_B.wav,1,1,OLD,C,,,1,1,0.967,0,112,112,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Typing.wav,2,3,NEW,C,,,2,1,0.392,0,113,113,113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Mosquito_B.wav,1,1,OLD,C,,,2,0,7.49,0,114,114,114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,2,3,NEW,C,,,2,1,0.62,0,115,115,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/ManWhistle.wav,1,1,OLD,C,,,2,0,0.602,0,116,116,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Steam.wav,2,3,NEW,C,,,2,1,0.459,0,117,117,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Baby_E.wav,2,2,SIMILAR,C,,,1,0,4.306,0,118,118,118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Bagpipe.wav,1,1,OLD,C,,,1,1,0.958,0,119,119,119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Cough_E.wav,2,2,SIMILAR,C,,,2,1,2.72,0,120,120,120,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,1,1,OLD,C,,,2,0,1.358,0,121,121,121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/DialTone.wav,1,1,OLD,C,,,2,0,1.27,0,122,122,122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Thunder_A.wav,1,1,OLD,C,,,1,1,0.843,0,123,123,123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Typing.wav,1,1,OLD,C,,,1,1,2.518,0,124,124,124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Snore_E.wav,2,2,SIMILAR,C,,,2,1,4.79,0,125,125,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Heartbeat.wav,1,1,OLD,C,,,1,1,3.851,0,126,126,126,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Steam.wav,1,1,OLD,C,,,1,1,0.573,0,127,127,127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,11.686,pizza,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,space,8.774,,,,,space,5.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,29.197,space,9.528,2,1,2.822,0,0,0,0,1,Training/FO_YI_LAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.594,0,1,1,1,1,Training/FO_YI_LAY.wav,OLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.739,0,2,2,2,1,Training/YO_BU_JAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.19,0,3,3,3,1,Training/JAY_YO_BU.wav,SIMILAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.811,0,4,4,4,1,Training/FO_YI_LAY.wav,OLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/HA_SI_JAI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.103,2,1,1.226,0,0,0,0,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.636,0,1,1,1,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/TAI_GI_SA.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.018,0,2,2,2,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.342,0,3,3,3,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.801,0,4,4,4,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2.077,0,5,5,5,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/TAI_SA_GI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.768,0,6,6,6,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.592,0,7,7,7,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/NA_WAI_VU.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.852,0,8,8,8,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.642,0,9,9,9,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.436,0,10,10,10,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GI_SA_TAI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.808,0,11,11,11,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.874,0,12,12,12,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1.756,0,13,13,13,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/SI_VAI_CHU.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.207,0,14,14,14,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GI_TAI_SA.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.321,0,15,15,15,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.986,0,16,16,16,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DA_CHU_VAI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.51,0,17,17,17,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5ed4f048f7b6fe02e0d9ffe3,20,2021-03-24_22h54.59.559,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.654,0,18,18,18,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
